x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,class,delta,theta,alpha,beta,mu,gamma,mean
196.574909,415.5512923,394.3558025,360.336707,405.1492233,440.9838593,426.9261967,384.6996773,365.8088868,376.4559061,403.7412135,423.6916409,401.6037037,403.2494183,417.437962,408.5758837,287.7103305,479.0054271,408.4577787,405.8278589,405.374204,405.784652,404.3502378,406.1094542,406.4912973,404.8750588,398.3859667,384.3360169,385.8200354,402.4688217,399.6385133,404.8630921,389.1449175,412.6050661,394.7817788,391.7387069,406.2387719,400.3078604,402.4025237,405.3552531,399.5345725,403.4402737,399.0838919,403.1347933,408.0869281,396.8454407,392.4559337,402.532031,400.2295512,385.7726775,407.6791041,402.8164998,406.1491674,402.0236778,396.3032601,407.2006449,399.3864709,409.1284369,410.1080396,403.4058716,403.5232493,406.7822366,406.6755412,418.6239046,408.0350575,410.3013762,397.0467248,401.5842414,413.1763233,420.619668,421.570632,416.278279,424.180714,420.1821631,428.1790411,420.1780616,369.5639635,210.8520724,219.2038587,283.4250467,318.4692871,342.321569,351.3716301,357.9585173,360.2389931,364.9483616,372.6944264,372.078047,372.1371917,380.6116864,374.3754392,380.6968076,378.3687922,380.9569042,386.3202848,389.5347787,382.3519004,385.3515001,388.2944374,374.7698963,387.153159,388.1851145,385.8457872,379.6197902,388.8970754,388.1297128,380.7395338,388.8411966,386.5642984,393.1168499,392.0078071,381.2975087,389.6053963,392.5113459,385.2521439,390.3386478,390.9289996,384.2918688,387.5390813,381.1009887,393.6002334,391.6835179,389.4952822,382.9582592,381.0857471,387.2613581,389.9856439,381.3528707,398.0562514,5,0.035295486,0.040307056,0.055613083,0.135660009,0.087774433,0.468815065,389.1768314
56.03874,2195.931482,846.4436656,758.1070012,946.6568511,219.5375331,377.4339479,509.6947047,295.3705885,476.2032156,357.4222288,76.76421965,578.0445513,712.2317485,700.585874,1243.365447,2199.003318,2098.485626,1282.831059,1051.877359,988.889866,565.5468888,516.858349,577.4712509,100.8983248,374.9239648,465.9304827,85.26432652,445.7453491,314.7791855,161.6499,392.7882702,937.4091017,1407.939101,1002.543114,596.8040066,590.5740673,589.5840994,269.294251,551.1464187,229.3844815,211.9765987,366.8937939,236.7651022,255.3381396,331.6727609,191.8785807,316.0983981,310.8557309,445.6746232,643.9858675,428.5973195,297.2689238,259.1520215,227.9731473,243.9378835,288.8694451,128.4270216,207.8673745,253.5138625,89.1029485,242.4197284,59.5907811,262.5119765,286.3984441,170.2167259,264.5183125,407.2582195,305.5079316,244.2696333,215.5260284,102.4170088,192.3813845,69.42543677,241.7878103,154.0660487,149.6033755,171.4914856,214.4503923,65.65074098,158.2805306,171.393134,104.1313573,194.3746048,193.0075728,188.0265833,134.5867081,179.0413606,105.4379418,141.0181591,67.43189866,213.1831891,128.0157311,74.2608444,151.7981897,103.6834592,169.8540076,134.7026805,142.1820241,83.01174745,169.0132643,100.3610486,88.97230896,50.15876011,77.20166299,102.4686156,25.63837501,133.6054489,137.367317,87.97021937,74.63660391,93.61305047,74.8799909,134.4762414,106.9289993,119.8846299,106.0896844,91.58745488,80.13094197,35.07737804,40.491871,33.2381059,49.94177239,63.95230689,125.8318563,94.72182874,56.20987276,94.66865631,43.01359075,4,0.111617839,0.054579722,0.074284173,0.306144262,0.15637345,0.297245233,333.5840973
152.8173619,957.015473,633.9890796,514.0307735,478.7045147,343.7890908,247.0618328,308.0097078,480.5465807,633.0346466,715.7823873,794.9561338,850.1561462,812.5558304,724.1403639,629.3581603,495.3553827,347.41539,289.5410176,374.5978526,520.395963,641.8834407,735.7800126,808.5330368,819.6629239,767.0976044,688.3605259,576.9748781,426.9095534,291.3114835,252.2391453,344.3853304,478.0400799,600.3531958,709.0589721,777.4937645,783.8589923,748.2371637,676.1660006,553.5711467,404.2900806,277.7276492,246.7247146,342.0187422,471.6426726,595.5650476,693.202536,736.814068,731.4550233,691.4090145,605.3193679,477.8488279,339.1140356,213.1152794,180.4323944,282.1335989,416.5309116,545.9330048,640.1201309,687.6944584,698.5746708,664.0686769,575.6892565,453.3526051,313.9230371,178.6762607,164.6754871,283.083787,416.5708896,523.0474689,580.1107739,594.0850601,567.5340726,491.3456517,382.7584689,267.060903,181.2966352,183.562115,194.4648917,280.0841332,381.7953657,460.0497577,506.0139895,531.3881359,526.4404586,483.9082758,418.6383401,329.5212614,210.6426783,81.53137028,54.256243,187.2008433,309.0140122,400.7406905,467.1107482,502.3786117,493.5180481,451.4015613,385.2164466,289.7410013,182.3625844,97.81057996,106.9920332,198.452849,281.8695174,344.8654841,392.4571134,410.9705824,401.5898618,377.7617562,332.8284966,271.6693392,217.3739179,174.4761303,167.3832357,203.9251675,245.7607596,289.0821794,322.9428039,334.1242034,335.3761994,326.3741606,301.8543779,280.7780257,264.132086,247.0427008,244.3988826,244.0510325,239.9644767,4,0.048984826,0.033260507,0.089700809,0.168074618,0.113266767,0.451548261,433.0651606
144.0236465,728.5892637,637.8971739,725.8431118,579.6271825,1190.067994,221.4009264,430.5584278,744.7885174,826.5242702,289.3548486,637.6204396,1039.364125,2122.09233,1804.95812,833.1458267,13405.54199,7169.314066,2946.687263,1156.236812,426.8733021,1159.651321,988.3313179,594.516032,100.9982613,382.997176,597.8020082,542.7519515,144.3827452,285.0964047,369.6864449,426.0024085,1691.897023,1781.22736,440.9308215,383.7990786,383.5340853,315.8883748,247.2644476,256.7136305,292.4529922,250.5348446,197.1169104,171.2676823,194.6748853,191.3037599,179.5911981,104.1322554,76.69828229,500.0493965,183.8181728,164.7527397,208.1321194,195.8407188,161.3597746,125.4315525,144.2991746,194.5494628,166.8619411,131.3225669,120.244583,137.4084931,138.3738413,126.2107298,135.116905,14.72286529,180.35475,145.204008,105.0911164,90.91354991,133.4837721,129.9265885,101.7332401,91.70645212,159.4371452,158.8538153,1.415696933,210.2714492,154.4785097,15.6799572,124.5152752,128.3803652,177.3594189,106.5305297,114.6181334,123.0556597,111.229485,88.96159704,82.17562744,110.0711487,126.7058404,104.2078824,80.00501647,97.47650315,82.02481865,104.6990502,76.49769032,55.83188367,113.4912258,118.3386223,104.5641356,70.69547428,95.85029865,100.3822839,93.70598857,73.89490235,81.07151916,111.1218708,108.5641658,87.14556268,59.59163558,81.33805991,84.3228058,49.7759807,125.6467965,75.318954,108.4875902,116.4415963,87.22332554,63.35083761,77.01899397,106.2851064,99.07027906,82.66518936,87.42962553,98.80431986,109.2322885,74.70233824,50.61645797,4,0.046910104,0.052748299,0.124351001,0.548215207,0.109769687,0.140190854,465.3433534
18.86540524,18.97870176,30.66429689,50.85161961,23.48498504,25.68376926,46.03564101,29.56582985,55.23534955,43.04364714,8.250193649,34.20696655,58.33318543,6.060395114,16.3811193,82.55241888,113.358533,33.85916219,25.31744103,23.16382195,15.9510683,18.761447,15.72334596,20.8398465,30.07749277,13.45529145,16.05465031,24.45773202,8.461129973,13.84409785,1.374470656,101.5027242,101.7777001,24.8008395,12.83725297,12.6374462,11.37871438,12.16126243,8.943791,4.009150786,4.993223701,11.70904053,5.027600037,5.594190449,8.437504146,2.670377612,8.131230711,25.42607263,16.02261729,3.770670365,11.25892168,9.711607282,5.493563419,7.924130988,4.983148967,15.17744829,4.460442134,7.309395601,6.225863642,5.426993517,6.919760295,12.2056446,10.45763694,36.84077569,7.80244275,6.237653417,7.126989653,6.725706272,3.969453326,12.40092887,12.79402524,9.567508281,14.86080519,5.746602722,12.96449418,14.11509755,20.19910189,30.13681336,22.94931113,11.66226254,5.738849015,9.919293067,11.47645632,6.643029645,11.57138063,7.631422071,5.870896052,1.739929523,7.984594702,9.353376142,0.051054528,1.815717489,8.934936485,1.90583315,12.26136195,4.646748334,2.82775393,0.718821679,2.803629695,6.187331957,3.452911252,6.010620524,6.660504768,1.872519333,3.178023901,1.06253098,5.90483826,2.660113533,4.680465797,2.375614043,3.159821387,1.683022922,2.027490265,4.728278116,6.274663013,6.45887221,6.460970582,4.116582583,1.360169838,2.699399257,6.572986405,4.076122567,5.618239177,11.48759826,11.53343504,3.987447803,4.153582834,4.203040979,0.091241617,1,0.062919998,0.065771957,0.104938339,0.252143299,0.153622261,0.292839118,14.70552339
129.322106,13689.8582,3577.559843,13096.2472,8908.468362,8209.476438,1787.072898,1300.857648,4130.853514,2070.293778,2769.684515,5427.028594,5824.330576,5573.432377,6755.397469,2175.852831,2668.499338,7653.391146,1896.179066,811.1802708,3170.567148,1724.397119,1012.834592,1434.426222,1348.951932,898.4978345,1244.659422,772.0148154,1788.908438,1316.053439,1217.026568,1262.461319,1284.445422,3274.089898,1245.596057,775.6583425,1357.026251,1012.890269,607.0916023,882.0799769,768.2902398,721.7367283,693.1831985,228.9744631,1213.488424,411.3661053,514.5087551,90.04703056,943.4368699,911.8746434,1406.769147,777.1661364,603.2999819,938.8617506,771.2986247,183.3504452,90.24458105,283.4890214,793.8287035,482.3615705,377.7341704,953.3779428,661.7003597,342.6825154,223.0909711,539.2778309,190.3291622,429.6951386,363.2598774,218.1847212,403.62836,536.7247225,128.6393752,169.2754647,244.001165,145.0805397,161.7857551,157.8580353,235.9596197,188.8180744,180.2493715,337.6579581,215.9994522,209.5470562,137.6229722,175.8331866,203.4895383,300.4121031,84.11977777,255.4739907,238.7223422,372.1693369,173.5065454,300.2251148,335.4746612,525.2755158,368.5302427,274.3736316,526.1867448,370.6659478,378.8676271,235.7040425,314.2956005,358.8447376,477.8672967,327.8096486,405.509228,493.8605025,536.6624047,255.0894436,281.3508411,343.6840414,409.1615465,302.6521531,122.5121969,513.5155503,386.4277471,260.1890223,290.5951574,198.3898557,128.900629,153.382403,166.1597697,80.56271611,165.2526161,358.2795859,96.48108062,129.1004795,294.9320258,4,0.246822287,0.152452415,0.203909152,0.237346804,0.085737231,0.15950823,1237.479988
130.8368147,66.048701,6.781450857,3.982427001,11.45480992,22.41879991,14.15275709,38.42045142,22.24340359,19.61049486,10.12256137,28.86160715,16.80826407,15.98481307,19.56765934,48.91749781,63.59156901,10.06841188,5.630204692,21.02521149,9.211145201,10.61149692,5.106964004,14.77824952,18.98540608,1.951800945,3.174740169,31.3680473,22.90479613,15.16613559,21.24822028,169.7330133,142.5971099,31.11596484,3.890772995,10.60775834,22.69095117,9.037812515,3.449426718,9.015402965,18.85043197,9.30193333,6.937043702,10.36213167,12.35823179,4.907209067,2.325245097,24.50442096,8.330679008,3.522954026,3.265713164,10.55078191,1.396392466,5.776252802,7.98979486,4.12294916,4.469282058,5.286535896,9.646861476,5.119466674,4.368340719,4.124755803,5.995400016,20.9932747,7.909686544,5.090156471,6.885223398,4.95898683,1.13806281,8.613203657,9.748778358,5.249070787,6.946926321,16.86979922,14.13317934,14.84259125,23.4285654,29.1152099,21.96490997,15.81461519,17.64675396,5.387695732,9.978800906,9.274506454,9.390949246,6.342721284,6.856554272,5.605288763,6.230769583,6.968277014,5.785965181,2.380803482,4.596778198,5.260889931,8.837236932,10.7249793,6.902947853,8.648475284,3.012213659,1.223857188,5.029240171,5.803495144,6.385057062,5.361296518,4.857668697,6.424713632,7.880347348,12.05307338,1.908974517,7.063941755,0.955864434,7.516498421,3.829455381,4.95352643,7.950876795,3.197254451,5.488541431,9.263510173,5.326018129,3.45224024,6.471194399,8.350225385,2.415970055,2.197838955,7.828392925,4.783499581,7.796710414,4.070435598,5.952361905,3,0.113717377,0.047341845,0.053475161,0.174174101,0.231863883,0.289303281,14.15513845
55.72481687,44.41317539,108.7417689,49.94433181,53.21465002,22.44315293,61.88632523,120.5776403,114.6321825,155.8601449,43.79673982,85.25466039,24.42724333,92.94101111,112.4069512,334.2111856,195.8649454,233.4313435,110.165207,67.23174212,57.66729792,9.613334066,44.26332561,24.00945537,57.98744237,18.51465265,31.68903786,8.747677563,22.88944685,34.43912675,36.06110904,108.3044256,120.8243745,23.74693984,30.53350424,30.88058859,15.94760275,7.498917215,9.77036455,20.7864496,5.892491124,18.07178044,10.92846581,13.2001182,6.790543469,5.522087275,23.40422287,43.45825627,25.9083273,18.06092435,23.93953419,13.21396643,16.02138686,11.40855324,2.971394609,2.427544887,13.18014422,4.479901131,10.20067759,12.58836305,8.111729028,1.683055289,22.61395801,8.766605007,10.1061796,10.23471683,9.174398499,7.27234635,10.72183491,1.200420245,0.970550802,11.10643376,14.37619502,8.414124988,12.09313056,25.85710829,29.58292887,33.80809953,22.74288051,22.9556711,8.195101245,7.678352319,17.89225504,16.30701003,12.4896838,1.302347614,6.00061679,4.476450405,5.585152275,13.3496188,5.195407411,6.902613254,8.998615319,9.117672435,8.771357594,6.24828921,6.370934682,6.187919097,14.58554711,6.874478439,9.308339066,9.28062396,8.508981604,2.469280937,6.053744534,2.235848528,3.234871732,5.339168543,7.201396033,11.74319299,3.515587039,3.31252658,6.855471663,4.32631336,7.786259928,10.07379106,11.22288338,8.847383947,4.208213904,1.60559528,3.076720311,5.801886938,3.224351699,2.223350861,4.000193383,4.075734277,12.36436451,4.857407334,1.112301705,5,0.084444332,0.100875161,0.170307112,0.378651513,0.111021516,0.198987525,28.6449655
32.65542614,37.09053235,57.43404663,82.4708138,28.75244567,27.39829296,63.1918581,39.27541477,52.79460365,53.48760954,16.37667603,29.40775257,8.352015119,15.22956681,90.5618013,272.9255955,431.0850352,21.07447475,80.92452375,39.15968441,32.32638824,27.99052039,22.13154837,35.96739303,37.60350376,14.20712981,12.42073725,27.88728973,10.34301345,29.01023253,11.57269283,135.0246594,117.6546023,19.58526282,15.65252499,15.28452267,10.08908364,9.022351921,9.753750956,20.19377818,9.431464066,15.61732343,17.17495642,9.317368341,6.828362923,22.41908304,29.36276313,83.28200945,39.74678172,17.0480828,19.12992879,5.71120373,5.392763499,14.9152285,6.166951654,8.349009777,12.52395251,10.79288591,8.836153257,7.901654639,3.838323242,12.90527506,14.39229064,34.1240845,4.446755778,4.782661898,10.07210519,9.696324993,14.18486482,1.952971124,10.31325026,12.46868504,7.28168622,7.208562922,19.5279917,16.7279638,21.49674413,30.7534796,30.91327547,28.56353456,17.7335696,1.727130448,12.89896611,4.075177218,2.497733027,1.321856958,5.114218544,10.53146153,3.519838632,5.669570474,7.920916367,8.99341097,9.789424448,7.615466154,18.5085853,9.693389023,6.867885152,4.533469991,14.79212634,17.29285879,4.237672923,4.467165825,3.607740766,8.650096768,5.477148923,2.977882181,8.355492706,4.322394583,4.690897965,2.377309486,15.33724757,1.535270074,11.89396195,8.568508932,3.675886613,2.751152824,13.24363627,7.808723793,6.351579215,1.883465132,5.144564115,5.120614067,2.515965769,2.579056203,6.744043064,0.265931062,8.552649556,1.603918624,6.140322241,4,0.077631883,0.068842847,0.086686672,0.389844644,0.121547166,0.267322734,23.80577727
103.8014986,74.87888925,61.98850786,41.27292554,34.19511539,34.23120543,45.76717137,50.01129126,38.20053706,36.69782278,34.82875873,49.28304206,61.58448635,27.44619336,49.94472203,198.5139229,382.7604932,44.66617608,95.11251942,103.59967,67.49186481,40.30055634,55.62687609,70.22051846,71.08966503,51.85120161,50.83368548,63.41317318,59.47896107,49.27511056,55.06462223,66.73823091,53.08701766,59.80298276,49.60185575,43.05228717,47.53417788,55.89288056,53.04105457,45.6010438,50.6922875,49.9828781,48.00355223,57.47249479,45.50136423,56.15280913,55.36873892,47.33581188,45.12711698,46.12959514,51.72286939,50.1131614,49.8736979,47.64535918,49.75557114,50.48452528,53.27452819,44.21541654,50.09185212,44.85965705,54.95218432,50.13268598,47.5614773,42.46895374,48.40734255,56.24123523,45.58367125,53.48549293,53.35838193,50.29434174,51.97304223,51.29613168,51.73955271,51.28664876,56.76871862,48.31973498,46.36845611,25.30924934,27.73819635,40.81618637,37.39340213,41.19232075,49.77362226,54.2922709,39.34221469,35.51413307,50.73401387,46.52250842,39.9841194,47.36027067,48.09067611,46.64206513,47.99339678,35.7585186,56.04657362,40.05255969,42.75535338,47.49144903,54.62038876,51.00246135,44.83028081,52.12381664,43.53817556,46.60018997,49.02046478,45.49326441,50.88602099,44.61891257,45.74727552,47.71733428,51.65340317,43.14323761,48.86025221,38.34341811,54.31074828,44.85785877,47.97523278,44.97154808,52.72839643,45.74536686,45.70356378,44.06949388,48.99020728,53.43568658,44.57704267,43.39539313,43.53106779,46.58055335,56.95213755,2,0.04575958,0.029297375,0.04313224,0.218457103,0.083968418,0.420530411,53.55542906
36.88004707,40.12478935,69.10024387,58.70480583,19.42214591,7.688463769,38.63580685,28.6510883,15.144134,15.2820172,19.13043045,32.5439015,16.63303286,9.877533605,11.58226257,119.2908066,70.25315521,61.55294359,46.37962153,24.58105053,26.98248728,7.387939652,8.77597285,6.354055963,5.828331386,20.37615466,36.30713427,25.72938407,25.10036741,28.74120187,22.34963443,66.82183087,107.8036797,35.55002048,52.78102233,27.67336453,8.627699503,7.704724453,10.68280327,2.069218155,8.207086228,11.11924928,9.783905551,16.40541041,9.208565815,2.673572637,11.08654489,17.51710278,5.496855167,11.323493,8.626131282,2.821112877,0.507701905,0.177646961,5.866702405,8.032934988,3.970843537,5.552986946,14.79074635,8.257340713,12.5960913,10.50624248,12.71514969,23.94579022,14.86204213,5.180245713,5.953219408,7.463930519,13.15502317,10.90089251,7.958705916,5.300607897,7.205800054,12.40625215,16.77700488,11.80538493,23.36240627,27.98320393,24.80059845,13.13112534,12.33085034,7.624606628,3.290512766,9.408072282,10.72864327,3.905463871,5.756800951,8.469642078,3.083803373,3.74326166,1.864897615,2.180896981,7.32659001,4.318782724,10.66908019,5.511970585,3.544355166,2.211538273,7.458668963,6.504457032,9.691676802,7.396673698,5.069396833,3.763798091,3.96755393,2.876974761,6.358384146,4.791176781,5.656052057,6.551624144,5.460355082,5.99990192,4.356795032,2.260044256,5.183725032,3.949116571,11.62418953,8.58306754,1.613437312,7.276236534,4.629386185,6.502660136,6.712338196,6.34304027,5.746273511,6.603188415,11.15686607,9.719634045,1.999566602,1,0.10259387,0.04728583,0.049457835,0.268043806,0.171347536,0.275191039,15.47532548
109.833204,63.13059665,18.0951174,35.55632333,56.47765751,54.51377424,61.64304077,9.994093605,37.84047935,9.69456877,28.82298084,23.17284648,27.67891643,18.75202768,39.64372168,110.4722802,177.2894252,7.01260995,20.32072066,39.23741138,4.664426696,26.8716527,17.84567604,14.08561835,5.843325108,7.917113813,14.16547423,6.517957335,4.184108104,10.31997056,7.918431332,37.16642363,40.48124961,7.317097615,8.289045327,4.024699534,6.062224308,4.882832377,17.63335411,6.299973489,3.219784182,8.368285524,10.19647594,9.414615301,7.771134834,14.70577813,5.864811727,20.62156515,9.487421054,6.952666967,3.398238155,6.485758459,8.29671311,12.93353256,7.277333669,9.607531293,9.441338175,4.76006109,3.620428523,5.507007089,5.523468913,4.627830997,0.854045302,9.786659685,4.381075317,13.40149356,6.823795767,6.181379646,6.994408692,8.95283481,9.385456983,6.530434939,8.273120143,11.78763872,14.19773664,21.3812238,24.1610039,28.92253718,17.06480752,18.38153116,9.347737611,12.67040619,10.75364601,5.716391737,7.664598925,5.515073246,6.275672644,4.469247522,4.533320319,11.69486841,7.182176624,5.319075509,6.409242152,7.894628378,10.31340656,2.314496826,11.9987256,1.880295648,7.98453098,5.402243117,6.162437563,1.754771267,4.496692114,3.65345149,3.170345871,11.45405201,3.302308396,2.463824191,1.924341559,7.132244168,6.36629021,3.612619246,5.059324034,8.327410583,9.780859379,5.294297352,3.161209592,5.754329796,7.479560084,5.537914828,4.182424274,2.738396502,3.125497184,3.647616882,5.495420382,3.643629603,3.340154578,3.750192898,3.080129572,5,0.150465523,0.117180581,0.098650425,0.273358717,0.076162188,0.2907577,14.58486004
111.7874727,109.7388794,127.1583457,67.09279909,28.77404642,27.76646307,28.84998759,80.34942245,14.05756321,43.368513,12.25093822,38.18283119,22.77202551,36.54579543,18.65977595,87.90015861,81.57544932,98.52494152,78.84103222,33.14849746,32.91717987,21.64183452,26.54793609,8.457586062,38.33717857,5.685139591,27.06555374,8.684325886,7.375193896,2.156269478,18.15863684,29.55998164,31.11413892,10.66751026,7.817850425,17.04602771,11.50408678,4.54545385,5.906081033,8.342784277,16.19147382,5.58738768,23.64269197,6.666176224,11.96225041,1.302815801,4.119903757,2.848746498,16.39850268,8.114400683,22.06122691,16.27699984,9.827310432,8.513493601,11.79759082,2.297689372,2.4722088,13.55569809,7.042673668,9.499022198,1.768819395,8.259243633,6.970636791,8.444363367,4.820825727,9.866382822,14.24787498,12.89387092,3.975524515,3.069975358,12.74582353,8.20972259,0.768420664,5.411666721,19.92682576,26.73418572,22.73535449,29.13937761,26.71256209,10.46136787,8.75583688,12.80886526,14.76650833,6.637297789,1.695403635,14.59447754,5.408976532,4.611481472,5.909578191,8.528822983,12.57874034,3.549881908,9.050450024,6.288057363,11.07135682,4.283614929,4.778396553,5.543927893,17.36305342,7.761953531,5.113797813,7.488029499,8.32166429,2.150362,5.078077558,4.84177003,3.171364764,8.483379564,6.213641693,2.936173159,8.293588492,1.998377338,4.362885662,3.177838034,2.63756636,3.2196535,5.755636251,4.356439185,2.880229818,3.918241711,1.294482426,6.126228675,8.337267747,11.50174025,9.71537564,6.385365205,6.148173855,5.01772013,3.066417746,5,0.199691201,0.080764483,0.083477614,0.267576158,0.072255139,0.273310102,17.25732516
96.83508595,84.72666668,51.48027273,72.30227416,300.7436826,95.86655463,197.5804189,39.73926331,72.59080795,55.48625419,178.1963075,175.1627973,207.4548965,75.10996074,47.56840442,51.38579169,13.44179799,44.68522077,38.34559048,58.95158466,115.7050378,43.1084274,67.64952009,30.59478353,22.82558635,29.6194327,31.95892668,68.58107492,32.83998014,28.45174644,8.039547342,8.704208054,11.54688263,16.99909181,9.944631152,29.60138977,40.43049417,21.58853773,18.36509277,34.61997153,5.400773481,27.14264375,6.901013391,35.14277105,10.66126312,5.215925551,17.22905635,78.54091982,38.39025615,23.28479606,10.62611667,20.8942901,14.64537179,18.85017575,3.738749877,17.10673498,11.78371643,4.304933382,11.40031815,13.55583749,12.68993667,16.10816561,10.87974187,0.205732926,6.982667349,13.91826873,15.34613777,16.7443894,10.67843626,13.09056742,13.20376381,18.13272944,5.936162327,11.19264559,13.3379432,26.68168198,26.01589437,27.27380356,32.56791989,15.45095001,1.36818884,19.05103366,16.95156622,2.836900325,8.578242113,1.162330425,6.04370665,6.63533769,4.42364835,2.899497204,4.456006225,7.119547013,4.121929492,7.049665295,6.268578689,1.258796716,11.08945851,9.508011087,7.127580856,11.40424151,7.216524305,7.929292743,4.590299617,14.8366473,10.62118919,4.251111068,8.728221434,4.686627697,4.07532155,5.79942091,10.20693702,2.717280141,6.47413663,3.032963522,6.892965557,3.62046616,6.690847759,0.824696344,4.000097962,3.451355652,4.570006317,14.27712843,15.54910168,8.988031742,3.767640926,2.808843695,4.68181492,2.972090006,1.855165379,4,0.166987009,0.19465785,0.22360046,0.202160629,0.056547099,0.228078855,28.13605961
103.8644985,36.84051219,46.59242861,15.26244852,16.6048524,22.02967957,18.44973589,30.45579012,11.15519069,5.905462873,14.12948177,21.28412199,7.968899231,12.55491979,14.96333673,58.13942165,67.06352665,1.591991555,9.527631539,21.32404436,20.53582538,17.1669368,8.011443058,16.31683868,12.13371884,1.307311696,8.943917631,28.46399603,16.81389745,20.54004389,14.30598938,180.6652066,134.5882611,39.95376087,6.558567821,18.58411922,15.39922844,14.24478881,2.748486253,4.370246838,10.95845124,15.00584497,3.089374003,4.653252572,9.485260223,5.355897314,3.147937482,19.36829531,8.81706152,2.66492211,6.08518672,5.769825909,4.968248251,3.693453893,8.090679572,1.910942566,11.20236445,8.122781954,10.48055426,9.490593135,10.79972392,8.294707126,17.55498044,11.86069099,7.501497565,3.012023507,13.23618019,6.875637381,5.375994663,4.61687433,4.275958671,14.49929079,10.11434747,17.56472618,13.9389371,14.01965336,21.44280461,30.76383284,14.14159493,16.18366199,7.986068717,6.061505176,5.701330284,3.062071655,3.458581703,0.964992384,6.779514116,6.192509578,6.815904034,1.947070349,7.070207005,3.488018503,2.208559059,9.0513618,13.59152151,12.62566382,0.982742722,2.669996502,2.625466725,7.289177817,5.883211533,3.048238357,13.63516824,3.792038254,7.269739307,4.810706251,8.508968747,4.352745631,5.582329166,1.373211512,3.755621423,1.685909978,1.209470778,3.097339658,3.293207401,3.68447744,11.92268097,9.002359197,5.346014893,1.916667534,4.502740766,4.069980587,4.202832937,0.541287788,6.323382733,12.04505215,11.15534252,6.089907852,2.883593481,2,0.113711378,0.049142507,0.033931074,0.188283378,0.242186202,0.28574171,13.80892322
43.59700707,130.9201435,207.8751396,138.7764199,18.87500097,181.6482322,175.9102166,181.6305097,223.2023629,89.23138139,96.25078786,256.0412176,77.71528953,169.5208717,169.8193799,1025.053114,604.9363882,694.4549905,306.5252557,282.0798059,214.5831739,97.29461187,140.5829208,59.27646377,103.7459641,39.73282211,167.304678,133.5542235,117.5021655,28.45661912,155.8165775,201.8959489,327.3763418,142.6449432,143.6157415,117.8743819,85.39553566,80.87074745,40.3548274,90.792173,54.79209373,59.82350977,40.9612484,72.88141258,91.15486558,92.359482,112.1265323,137.5371037,143.0865944,122.9167708,77.66572064,80.27736113,101.9620167,82.50443873,73.6118684,36.01774093,64.30249453,69.30922599,68.35931852,69.60977682,78.20440654,94.5111422,49.17640212,119.4426901,53.38667903,83.39797433,95.22794352,87.87512655,48.04078677,76.01731373,71.6580752,84.21993319,57.43510495,58.03340079,70.8275315,78.35933253,55.02997993,29.6672375,60.67079265,29.59005901,69.96863585,65.20408018,64.2472288,75.30017102,70.29120511,54.97439162,63.97671939,63.34734346,55.94402522,62.01814966,54.15215089,63.28197337,72.98580102,74.9916977,46.50057956,86.43430745,59.52302444,59.93737302,63.29656942,74.71619726,61.17572077,66.34196049,55.4295891,66.89782361,76.30507615,60.05562308,53.01895021,53.88452969,73.6648979,63.97538972,60.60303607,56.00755034,79.03779278,66.42955686,61.83136897,59.29550252,63.64447975,70.9324374,61.51604643,55.90685301,61.51352284,68.16279565,70.5399038,56.6063425,56.07878366,69.40297697,75.0302146,63.99359553,50.9735869,3,0.039321338,0.056885093,0.078766008,0.316053831,0.104952484,0.319955042,106.4659953
